txn_id,from_account,to_account,amount,channel,timestamp,is_fraud,fraud_type,customer_age,account_age_days,kyc_tier,avg_monthly_balance,transaction_count_30d,avg_txn_amount,std_txn_amount,max_txn_amount,min_txn_amount,hour_of_day,day_of_week,is_weekend,is_holiday,geo_distance_from_home,device_risk_flag,device_account_count,counterparty_risk_score,is_international,channel_switch_count,currency,ip_address,device_fingerprint
TXN-N-000607,ACC-00225,ACC-00106,1243.35,ATM,2026-03-17T14:15:39,0,none,63,44,2,51868.13,12,1089.06,4816.14,10156.02,10.0,14,1,0,0,4.85,0,3,0.0143,0,1,INR,sha256:1c55760dab828fe6,dev_fp_dc3e5c41
TXN-N-000032,ACC-00054,ACC-00250,854.67,UPI,2026-01-08T08:31:23,0,none,31,1341,3,7682.81,19,638.72,4750.64,13905.7,10.0,8,3,0,0,1.17,0,1,0.1749,0,2,INR,sha256:e9926942fe3b3ad3,dev_fp_81853361
TXN-N-000041,ACC-00301,ACC-00224,602.66,NEFT,2026-02-27T13:39:33,0,none,57,2026,2,28001.76,20,1277.65,12636.69,31541.81,10.0,13,4,0,0,6.99,0,3,0.2477,0,0,INR,sha256:9d8e56be26a6a0e8,dev_fp_9e8f2729
TXN-N-000612,ACC-00305,ACC-00346,209.19,POS,2026-02-06T10:33:17,0,none,41,2638,2,3835.16,18,754.43,4394.96,10131.65,10.0,10,4,0,0,13.76,0,1,0.1167,0,4,INR,sha256:6fd2f245c4ed636d,dev_fp_3b359a48
TXN-N-000677,ACC-00093,ACC-00292,10004.14,POS,2026-03-24T17:44:12,0,none,32,2000,3,44219.92,10,327.21,9362.5,28371.67,10.0,17,1,0,0,2.14,0,3,0.1517,0,3,INR,sha256:5d9dbeb812584ee7,dev_fp_f293389e
TXN-N-000854,ACC-00262,ACC-00097,6277.26,ATM,2026-02-13T15:02:53,0,none,37,3065,2,45300.14,11,440.12,4504.67,12777.04,10.0,15,4,0,0,15.27,0,3,0.1938,0,0,INR,sha256:56195076e7445fbc,dev_fp_6dff52ea
TXN-N-000307,ACC-00097,ACC-00145,1298.41,UPI,2026-02-14T18:48:53,0,none,31,2776,3,16276.63,9,799.79,1308.37,2245.29,10.0,18,5,1,0,5.65,0,2,0.1176,0,0,INR,sha256:1740656b0e54a0ee,dev_fp_a3420651
TXN-N-000767,ACC-00145,ACC-00490,3268.81,IMPS,2026-03-10T11:28:27,0,none,33,1131,1,10791.67,13,2509.19,12678.61,16806.64,10.0,11,1,0,0,0.88,0,1,0.0903,0,0,INR,sha256:f710475c141247f9,dev_fp_28582179
TXN-N-000184,ACC-00253,ACC-00014,1249.12,POS,2026-02-19T07:19:23,0,none,40,164,2,40832.78,20,1175.15,1415.04,3508.86,10.0,7,3,0,0,0.99,0,2,0.2349,0,2,INR,sha256:49d65e416de04181,dev_fp_f843f6d3
TXN-N-000018,ACC-00357,ACC-00041,738.1,UPI,2026-02-02T11:12:27,0,none,65,954,1,20963.13,14,1177.35,2890.1,6444.59,10.0,11,0,0,0,21.09,0,2,0.2487,0,0,INR,sha256:68286d09629c316a,dev_fp_fe214422
TXN-N-000093,ACC-00144,ACC-00359,38088.65,NEFT,2026-03-07T15:55:46,0,none,48,2585,3,4480.09,10,750.86,819.39,2526.09,10.0,15,5,1,0,1.24,0,1,0.1248,0,0,INR,sha256:b64044b8161cca80,dev_fp_1f5aefdd
TXN-N-000786,ACC-00061,ACC-00490,541.96,UPI,2026-02-11T16:23:02,0,none,67,1438,1,3414.19,10,1231.05,1237.07,4595.28,10.0,16,2,0,0,3.31,0,2,0.0099,0,3,INR,sha256:a49c28b9decc2173,dev_fp_5ccbd3ef
TXN-N-000757,ACC-00108,ACC-00102,44.68,UPI,2026-01-16T17:31:24,0,none,48,3373,2,29993.59,16,1231.23,10154.76,15059.97,10.0,17,4,0,0,0.55,0,3,0.1312,0,1,INR,sha256:eda1ae766b8ca13c,dev_fp_9c7fe6a5
TXN-N-000010,ACC-00321,ACC-00264,571.6,UPI,2026-01-15T11:01:31,0,none,40,2012,1,26269.95,15,1545.54,942.25,2558.18,10.0,11,3,0,0,0.68,0,2,0.1869,0,0,INR,sha256:73db06885d7d4e69,dev_fp_2e10678a
TXN-N-000553,ACC-00276,ACC-00382,239.1,UPI,2026-03-20T21:25:23,0,none,29,3417,2,2293.7,15,2134.32,6140.95,20535.05,10.0,21,4,0,0,19.34,0,4,0.2736,0,1,INR,sha256:784c48cf59d3c542,dev_fp_eff4e6f3
TXN-N-000360,ACC-00354,ACC-00111,171.17,UPI,2026-02-02T22:17:22,0,none,40,492,3,62738.21,16,1428.12,3384.3,5352.14,10.0,22,0,0,0,0.48,0,1,0.2741,0,2,INR,sha256:19f3845a53b35540,dev_fp_695b12cc
TXN-N-000779,ACC-00287,ACC-00248,57761.0,NEFT,2026-03-02T15:33:23,0,none,50,2076,1,12996.11,18,1984.47,5068.57,8017.79,10.0,15,0,0,0,0.58,0,3,0.2915,0,1,INR,sha256:b5f8e19fbbf57914,dev_fp_fac8f48b
TXN-N-000945,ACC-00457,ACC-00389,2432.95,IMPS,2026-02-04T10:22:45,0,none,43,2645,2,7388.38,16,1171.35,12485.86,36797.59,10.0,10,2,0,0,0.39,0,1,0.1346,0,0,INR,sha256:8f79dba57579b2e7,dev_fp_0b1cc85b
TXN-N-000373,ACC-00333,ACC-00268,1558.57,UPI,2026-02-05T13:27:21,0,none,55,1828,3,11842.56,13,1686.21,10845.2,12609.01,10.0,13,3,0,1,5.18,0,1,0.2738,0,1,INR,sha256:17db566de126567a,dev_fp_c767008e
TXN-N-000681,ACC-00351,ACC-00145,872.87,UPI,2026-02-23T16:36:47,0,none,21,1672,2,9967.34,18,1528.96,12421.1,25698.33,10.0,16,0,0,0,6.8,0,2,0.2805,0,1,INR,sha256:da72f8c637a26717,dev_fp_900a84bc
TXN-N-000783,ACC-00277,ACC-00103,86951.56,NEFT,2026-02-06T17:12:14,0,none,45,2528,2,8813.17,16,1068.45,3218.45,9620.91,10.0,17,4,0,0,12.18,0,3,0.0813,0,0,INR,sha256:22f98628f107839f,dev_fp_a39b67e1
TXN-N-000911,ACC-00349,ACC-00249,118.28,UPI,2026-02-27T19:07:46,0,none,50,2175,1,14849.24,18,914.49,13951.3,30911.93,10.0,19,4,0,0,0.71,0,3,0.2176,0,3,INR,sha256:a837801f7311535b,dev_fp_28638281
TXN-N-000452,ACC-00062,ACC-00243,934.07,UPI,2026-03-12T09:53:00,0,none,36,1828,2,70281.12,16,611.53,5289.51,13110.79,10.0,9,3,0,0,2.34,0,1,0.249,0,0,INR,sha256:23e9941013b13475,dev_fp_8fcb23bd
TXN-N-000550,ACC-00482,ACC-00189,746.45,ATM,2026-01-08T23:04:11,0,none,55,2076,3,115713.17,11,625.41,9206.86,14575.24,10.0,23,3,0,0,3.77,0,2,0.0477,0,0,INR,sha256:3142fa9418550f63,dev_fp_a5dc3ec9
TXN-N-000168,ACC-00111,ACC-00233,529.81,UPI,2026-02-11T13:44:12,0,none,24,3256,3,10312.33,13,620.27,4031.78,7119.88,10.0,13,2,0,0,0.03,0,1,0.2048,0,2,INR,sha256:d5ce80c83a14c7db,dev_fp_4675a1cd
TXN-N-000363,ACC-00132,ACC-00466,690.99,ATM,2026-02-28T05:30:10,0,none,55,274,1,10415.26,21,830.44,10247.4,11187.26,10.0,5,5,1,0,11.27,0,3,0.1688,0,1,INR,sha256:42d69239ad1ab24c,dev_fp_59e1e18e
TXN-N-000311,ACC-00336,ACC-00041,2194.24,IMPS,2026-01-02T10:49:20,0,none,23,3400,2,6138.34,11,1797.25,5033.9,7897.49,10.0,10,4,0,0,0.74,0,3,0.0435,0,2,INR,sha256:4ac171eda4c89687,dev_fp_c064f810
TXN-N-000889,ACC-00381,ACC-00198,316.96,NEFT,2026-03-15T18:11:42,0,none,35,3477,3,12582.65,11,613.94,4428.36,8564.91,10.0,18,6,1,0,11.49,0,2,0.0126,0,0,INR,sha256:2e367a648b378462,dev_fp_394093e5
TXN-N-000052,ACC-00428,ACC-00294,40922.98,NEFT,2026-01-08T21:00:54,0,none,25,2746,2,41951.45,20,1694.32,14196.91,35291.24,10.0,21,3,0,0,10.16,0,1,0.2793,0,1,INR,sha256:cfb7aca88db6abd3,dev_fp_344cd464
TXN-N-000426,ACC-00106,ACC-00130,41003.21,NEFT,2026-02-22T15:17:20,0,none,36,289,2,43194.69,22,1398.39,5002.29,16349.54,10.0,15,6,1,0,11.15,0,3,0.1288,0,3,INR,sha256:ae20aa15854ce3e8,dev_fp_41d4baf1
TXN-N-000624,ACC-00434,ACC-00177,593.73,UPI,2026-02-05T12:57:28,0,none,33,3491,2,21050.26,20,1195.27,9645.93,29313.97,10.0,12,3,0,0,10.53,0,1,0.1132,0,0,INR,sha256:f6c765c032c4d2b1,dev_fp_f655093d
TXN-N-000403,ACC-00307,ACC-00021,97.22,UPI,2026-01-06T14:11:57,0,none,31,419,2,32790.23,14,1480.99,4211.78,11257.78,10.0,14,1,0,0,0.65,0,1,0.0253,0,0,INR,sha256:6854f328ab44c558,dev_fp_f275a403
TXN-N-000811,ACC-00146,ACC-00328,1098.33,UPI,2026-03-04T16:36:21,0,none,65,2441,3,12017.6,7,765.24,2624.62,4457.71,10.0,16,2,0,0,12.37,0,1,0.0671,0,2,INR,sha256:e0b931c0342bc914,dev_fp_71b07b81
TXN-N-000322,ACC-00303,ACC-00095,207.34,IMPS,2026-01-06T15:14:03,0,none,21,3579,3,43138.62,13,1567.71,11817.57,31240.14,10.0,15,1,0,0,5.08,0,5,0.0647,0,1,INR,sha256:df4145d40b7b979a,dev_fp_f0cc9b71
TXN-N-000496,ACC-00346,ACC-00186,4016.89,IMPS,2026-01-19T13:12:04,0,none,67,2612,2,18466.09,15,388.16,14923.83,32361.38,10.0,13,0,0,0,8.28,0,2,0.0219,0,1,INR,sha256:27f5e9c13e5a2a1c,dev_fp_81fa1b44
TXN-N-000563,ACC-00062,ACC-00120,3024.62,NEFT,2026-02-14T07:30:16,0,none,64,2134,1,56366.42,13,1222.6,3855.48,9384.44,10.0,7,5,1,0,0.56,0,2,0.2072,0,0,INR,sha256:ae318dd02305bd76,dev_fp_7cc3404a
TXN-N-000502,ACC-00467,ACC-00088,425.41,UPI,2026-02-01T04:06:04,0,none,57,1522,1,7430.06,19,2597.18,2824.26,6611.02,10.0,4,6,1,0,3.57,0,4,0.0994,0,0,INR,sha256:3a1f66e7cb0d389e,dev_fp_7f245a0b
TXN-N-000728,ACC-00412,ACC-00346,3295.97,UPI,2026-01-25T15:32:36,0,none,24,1332,2,14619.28,15,1791.97,14188.97,42879.02,10.0,15,6,1,0,0.22,0,1,0.2839,0,0,INR,sha256:f5c839c8a242af0d,dev_fp_5627caa2
TXN-N-000016,ACC-00327,ACC-00217,1981.89,NEFT,2026-03-02T11:38:26,0,none,27,1911,2,8481.22,14,2257.18,11244.12,30754.17,10.0,11,0,0,0,5.71,0,2,0.0249,0,1,INR,sha256:acb257fa9ffa49f8,dev_fp_ac58568e
TXN-N-000639,ACC-00150,ACC-00293,1124.14,UPI,2026-02-04T15:16:17,0,none,67,599,2,16047.14,17,2532.4,11150.54,24719.43,10.0,15,2,0,0,8.87,0,1,0.1827,0,0,INR,sha256:c5c3a8eec906f8f2,dev_fp_e44169ed
TXN-N-000837,ACC-00077,ACC-00227,307.37,IMPS,2026-01-15T12:34:23,0,none,69,1361,3,10204.36,13,554.83,11028.25,27172.64,10.0,12,3,0,0,6.11,0,2,0.1959,0,0,INR,sha256:3779d251b516c3f9,dev_fp_9eec2065
TXN-N-000114,ACC-00432,ACC-00290,80575.21,NEFT,2026-02-27T14:15:17,0,none,47,1357,2,16304.5,20,439.77,11908.16,21813.68,10.0,14,4,0,0,21.97,0,3,0.2399,0,3,INR,sha256:ba4c91c954fb4f74,dev_fp_018b4d69
TXN-N-000652,ACC-00279,ACC-00244,339.32,ATM,2026-02-05T12:22:24,0,none,58,631,3,8798.92,9,681.09,7055.11,9951.2,10.0,12,3,0,0,1.0,0,1,0.1971,0,1,INR,sha256:98d28e2b9a6b2874,dev_fp_1fc51d01
TXN-N-000250,ACC-00330,ACC-00440,374.67,NEFT,2026-02-10T18:17:19,0,none,64,1323,2,75286.06,14,568.45,1259.03,2409.11,10.0,18,1,0,0,3.3,0,2,0.0646,0,0,INR,sha256:871a1e61039c1dac,dev_fp_9a6e2ce9
TXN-N-000833,ACC-00333,ACC-00484,1463.9,ATM,2026-02-03T10:51:30,0,none,50,1720,3,15295.53,18,1366.33,2382.22,4700.01,10.0,10,1,0,0,2.27,0,4,0.1717,0,2,INR,sha256:bb636f4f5c7401c0,dev_fp_741eeb57
TXN-N-000865,ACC-00333,ACC-00063,616.82,NEFT,2026-03-02T11:30:04,0,none,67,2181,1,4168.08,19,2146.08,10194.16,18625.1,10.0,11,0,0,0,4.67,0,5,0.0184,0,0,INR,sha256:e2519f86d774e315,dev_fp_9df4db84
TXN-N-000046,ACC-00338,ACC-00367,1883.89,ATM,2026-03-30T17:37:40,0,none,25,808,2,78800.71,9,3644.64,10685.74,26290.91,10.0,17,0,0,0,3.65,0,2,0.0236,0,0,INR,sha256:665b4a9159806b33,dev_fp_adc680b0
TXN-N-000468,ACC-00498,ACC-00244,2311.61,UPI,2026-03-31T16:21:51,0,none,42,1421,3,144460.46,20,2340.36,1311.5,4980.3,10.0,16,1,0,0,2.78,0,2,0.1322,0,2,INR,sha256:3f6e46d1767486ca,dev_fp_deeaa188
TXN-N-000524,ACC-00371,ACC-00206,2435.81,ATM,2026-01-31T11:42:24,0,none,21,3599,3,9068.7,12,460.74,14789.11,39646.02,10.0,11,5,1,0,0.78,0,2,0.2581,0,1,INR,sha256:93538ca26d9d84bd,dev_fp_51d8f30a
TXN-N-000235,ACC-00471,ACC-00160,390.98,POS,2026-03-11T21:46:33,0,none,53,386,2,112502.98,18,1250.03,5716.95,11606.98,10.0,21,2,0,0,1.56,0,2,0.0831,0,1,INR,sha256:30308063a32e4df7,dev_fp_146b9671
TXN-N-000484,ACC-00360,ACC-00195,132.38,IMPS,2026-03-19T18:12:26,0,none,69,3438,1,11744.58,18,652.18,6030.9,10979.08,10.0,18,3,0,0,4.85,0,4,0.0741,1,1,INR,sha256:0eb23191e8df54ce,dev_fp_901b3be6
TXN-N-000620,ACC-00313,ACC-00227,206.5,UPI,2026-02-04T15:59:00,0,none,33,2107,2,14587.15,16,787.99,8173.03,24661.08,10.0,15,2,0,0,16.39,0,4,0.1002,0,3,INR,sha256:33e3a913a6217c9d,dev_fp_3b62c8c0
TXN-N-000990,ACC-00005,ACC-00409,680.57,UPI,2026-02-04T10:14:10,0,none,26,3551,3,10298.62,17,1194.04,6063.71,9029.61,10.0,10,2,0,0,15.79,0,4,0.0848,0,0,INR,sha256:05358c67e3e542c3,dev_fp_1a708208
TXN-N-000232,ACC-00167,ACC-00037,6823.13,POS,2026-02-02T15:41:11,0,none,65,3339,2,8707.91,13,1359.12,13295.4,20066.03,10.0,15,0,0,0,10.97,0,2,0.2822,0,0,INR,sha256:4b4d48dbf6518430,dev_fp_90d36365
TXN-N-000780,ACC-00138,ACC-00219,76.19,POS,2026-03-26T19:27:36,0,none,38,2238,2,15609.8,19,1943.67,2245.29,8275.12,10.0,19,3,0,0,8.52,0,3,0.1707,0,1,INR,sha256:e392751fe4e383e6,dev_fp_e6896552
TXN-N-000602,ACC-00046,ACC-00243,115.64,IMPS,2026-02-15T09:40:38,0,none,42,2815,2,6671.11,18,458.82,12523.34,13147.27,10.0,9,6,1,0,0.51,0,3,0.1919,0,2,INR,sha256:22a6a09ba335830d,dev_fp_b7d4e761
TXN-N-000289,ACC-00250,ACC-00190,1418.16,UPI,2026-01-24T08:03:28,0,none,61,162,1,53560.0,22,2449.22,1723.63,5066.42,1538.47,8,5,1,1,12.32,0,2,0.0812,0,2,INR,sha256:1f6a4a4fd3c94c70,dev_fp_3f71997b
TXN-N-000159,ACC-00455,ACC-00413,63605.31,NEFT,2026-01-03T09:27:28,0,none,32,64,1,29324.97,15,314.43,12667.63,16663.94,10.0,9,5,1,0,0.37,0,3,0.2879,0,0,INR,sha256:65e6470be1d084d2,dev_fp_a84d6e2f
TXN-N-000127,ACC-00118,ACC-00020,1356.93,ATM,2026-01-03T14:25:29,0,none,30,3050,2,34359.0,9,1845.41,10688.28,13955.82,10.0,14,5,1,0,4.79,0,3,0.2929,0,1,INR,sha256:ff0c74e2fed579cd,dev_fp_48740e20
TXN-N-000861,ACC-00443,ACC-00272,79.46,UPI,2026-03-07T16:18:19,0,none,46,494,2,6613.55,15,1008.72,6727.63,13235.68,10.0,16,5,1,0,8.63,0,3,0.0924,0,0,INR,sha256:81db42984316bc88,dev_fp_bde12655
TXN-N-000634,ACC-00212,ACC-00433,81.62,IMPS,2026-01-19T22:05:55,0,none,27,541,2,142243.21,14,1078.37,13397.6,32975.21,10.0,22,0,0,0,11.14,0,1,0.2603,0,1,INR,sha256:08cdbad938ddb016,dev_fp_27d47dee
TXN-N-000886,ACC-00210,ACC-00133,167.67,UPI,2026-01-10T06:12:20,0,none,49,3144,2,90939.79,15,1280.39,7780.31,18128.61,10.0,6,5,1,0,4.11,0,2,0.1905,0,0,INR,sha256:7d243912cbd348b1,dev_fp_5cbb35b1
TXN-N-000601,ACC-00492,ACC-00342,698.09,IMPS,2026-02-23T22:19:31,0,none,59,3446,2,28944.94,9,399.64,10564.56,30349.33,10.0,22,0,0,0,2.58,1,2,0.2604,0,0,INR,sha256:8e4e7e73a5b225e7,dev_fp_007aca27
TXN-N-000812,ACC-00234,ACC-00263,849.97,NEFT,2026-02-20T20:08:07,0,none,38,2699,1,342187.08,16,1282.98,7986.38,9579.48,10.0,20,4,0,0,11.52,0,2,0.2635,0,1,INR,sha256:c04407bd687f36cc,dev_fp_b3c475e7
TXN-N-000784,ACC-00142,ACC-00257,1782.43,UPI,2026-02-25T09:37:52,0,none,54,1520,2,28199.68,16,3480.19,8960.7,19148.21,10.0,9,2,0,0,1.15,0,2,0.2251,0,1,INR,sha256:f16a88fce0e324d7,dev_fp_3026e5e7
TXN-N-000413,ACC-00058,ACC-00053,1052.59,UPI,2026-03-30T17:30:30,0,none,19,944,2,172793.9,10,719.48,4403.55,9074.0,10.0,17,0,0,0,2.76,0,1,0.2543,0,2,INR,sha256:0998044cbd19a01e,dev_fp_99fb9eca
TXN-N-000137,ACC-00116,ACC-00215,4437.7,UPI,2026-02-07T15:57:57,0,none,63,977,3,69705.28,14,2727.35,1156.11,4387.31,2122.97,15,5,1,0,0.56,0,3,0.1682,0,0,INR,sha256:ca1002413c120dcd,dev_fp_bf50adc7
TXN-N-000154,ACC-00267,ACC-00360,827.56,IMPS,2026-01-12T11:52:36,0,none,63,629,3,8775.87,13,1500.29,10303.52,18135.1,10.0,11,0,0,0,7.8,0,2,0.2447,0,0,INR,sha256:0d6b822a4dc97329,dev_fp_228ea40f
TXN-N-000376,ACC-00124,ACC-00406,1103.1,UPI,2026-01-03T14:34:13,0,none,19,1210,2,55315.91,19,1345.0,6799.14,12855.03,10.0,14,5,1,0,0.77,0,2,0.1491,0,3,INR,sha256:f8ea63661743d0a5,dev_fp_e7235f6c
TXN-N-000575,ACC-00433,ACC-00417,89.69,IMPS,2026-02-23T19:26:41,0,none,36,269,1,29998.31,16,1331.76,4463.03,8452.25,10.0,19,0,0,0,0.38,0,1,0.1357,0,3,INR,sha256:cc4501f12ebb94c0,dev_fp_9a7951e4
TXN-N-000979,ACC-00438,ACC-00457,340.14,ATM,2026-02-03T14:03:18,0,none,46,1542,2,10709.83,15,1281.02,3632.58,7095.12,10.0,14,1,0,0,1.2,0,4,0.1181,0,2,INR,sha256:46948a65ac63f2e1,dev_fp_5b8c0013
TXN-F-DORM-000001,ACC-00429,ACC-00443,272281.84,NEFT,2026-02-15T06:02:00,1,dormant,37,538,2,6238.08,0,870.17,2994.97,21660.2,5644.55,6,6,1,0,110.65,0,2,0.5522,0,1,INR,sha256:aca7ef86d38f0628,dev_fp_b6c8a853
TXN-N-000901,ACC-00154,ACC-00038,311.92,IMPS,2026-01-15T13:53:23,0,none,28,2710,2,15207.93,18,719.86,3832.67,4617.41,10.0,13,3,0,0,6.36,0,1,0.1785,0,1,INR,sha256:29d5128fb8ce5d5b,dev_fp_89987b1e
TXN-N-000763,ACC-00308,ACC-00048,525.55,IMPS,2026-03-16T14:20:25,0,none,33,981,1,20822.37,17,1046.48,6832.68,20357.12,10.0,14,0,0,0,12.94,0,1,0.2982,0,1,INR,sha256:6c9ad5ab31256994,dev_fp_7196c931
TXN-N-000941,ACC-00283,ACC-00294,1114.79,NEFT,2026-02-07T09:07:43,0,none,44,2813,2,24081.22,18,1213.5,1378.27,3151.91,10.0,9,5,1,0,2.65,0,1,0.1981,1,0,INR,sha256:617085689d1ae860,dev_fp_ee6648d7
TXN-N-000539,ACC-00368,ACC-00133,10.0,POS,2026-03-02T11:36:02,0,none,64,1101,3,55063.4,11,1673.15,12996.51,27771.13,10.0,11,0,0,0,9.24,0,2,0.2071,0,0,INR,sha256:f1a200ad3057b7bd,dev_fp_4622296a
TXN-N-000255,ACC-00320,ACC-00052,180.6,IMPS,2026-03-06T10:50:08,0,none,30,1733,2,26290.06,16,933.47,636.59,2599.79,367.48,10,4,0,0,3.03,0,3,0.2589,0,1,INR,sha256:c8de9a047d708e26,dev_fp_3119caee
TXN-N-000441,ACC-00487,ACC-00246,829.25,UPI,2026-01-28T01:06:46,0,none,35,2419,2,95458.07,15,542.07,5485.43,12763.94,10.0,1,2,0,0,4.03,0,3,0.2964,0,1,INR,sha256:7ef7039b36ca6d83,dev_fp_366a1a7c
TXN-N-000034,ACC-00422,ACC-00034,1387.12,NEFT,2026-03-27T08:56:30,0,none,23,760,2,35333.88,16,436.84,8024.31,9214.88,10.0,8,4,0,0,0.43,0,1,0.1168,0,0,INR,sha256:706413b8ba60b6b8,dev_fp_262b104c
TXN-N-000497,ACC-00255,ACC-00464,585.87,UPI,2026-02-16T16:15:58,0,none,63,1356,3,18264.08,11,978.54,11912.32,20379.3,10.0,16,0,0,0,6.89,0,1,0.2842,0,2,INR,sha256:cd6b4436786c8319,dev_fp_57001957
TXN-N-000928,ACC-00052,ACC-00385,220.08,UPI,2026-03-02T12:35:26,0,none,46,628,2,4246.38,13,5205.0,4064.67,12403.4,3008.89,12,0,0,0,1.87,0,1,0.1863,0,2,INR,sha256:73dc0b4340eedd79,dev_fp_28050181
TXN-N-000995,ACC-00150,ACC-00296,2875.47,NEFT,2026-01-27T14:27:51,0,none,18,964,3,27120.14,9,320.71,12382.22,22055.24,10.0,14,1,0,0,12.83,0,2,0.2681,0,1,INR,sha256:1dd16de311e8814a,dev_fp_04942a37
TXN-N-000443,ACC-00001,ACC-00479,1062.95,IMPS,2026-03-20T07:17:00,0,none,20,2094,2,11955.12,16,972.27,9416.55,28792.29,10.0,7,4,0,0,3.2,0,3,0.2976,0,0,INR,sha256:0dc608db4fc58cac,dev_fp_183b61ed
TXN-N-000610,ACC-00408,ACC-00074,31631.51,NEFT,2026-02-08T07:17:40,0,none,67,2286,2,44699.42,18,1955.5,13634.98,25760.32,10.0,7,6,1,1,2.02,0,3,0.1582,0,0,INR,sha256:87afd082eb57c06d,dev_fp_94154314
TXN-N-000596,ACC-00244,ACC-00060,1175.54,UPI,2026-01-18T10:16:37,0,none,42,3389,2,66021.11,12,1156.76,9931.35,30082.26,10.0,10,6,1,0,6.9,0,2,0.0234,0,0,INR,sha256:608b5f10daee4599,dev_fp_fc2a8689
TXN-N-000776,ACC-00497,ACC-00193,1345.91,UPI,2026-02-10T08:08:40,0,none,62,1268,2,55210.94,14,860.13,14294.17,20629.7,10.0,8,1,0,0,10.19,0,5,0.2138,0,2,INR,sha256:7d278e934c0587b3,dev_fp_c47996e5
TXN-N-000103,ACC-00432,ACC-00091,418.84,UPI,2026-03-08T18:44:09,0,none,53,3366,2,726415.75,15,527.58,1815.46,2461.48,10.0,18,6,1,0,1.61,0,3,0.1247,0,3,INR,sha256:3a31fed6cace8938,dev_fp_282474c0
TXN-N-000117,ACC-00150,ACC-00426,509.43,POS,2026-03-28T17:22:15,0,none,20,2491,2,7309.84,17,1312.27,10562.27,16724.69,10.0,17,5,1,0,0.01,0,3,0.0251,1,0,INR,sha256:a91b0fe4f2a1b4e1,dev_fp_cd5bd53d
TXN-N-000752,ACC-00357,ACC-00425,430.36,UPI,2026-02-21T10:08:21,0,none,45,1655,2,5590.38,18,1388.4,2483.36,4591.48,10.0,10,5,1,0,0.61,0,3,0.2135,0,1,INR,sha256:3d4a482b91b04135,dev_fp_2d482dc1
TXN-N-000573,ACC-00280,ACC-00402,51681.32,NEFT,2026-03-27T18:13:10,0,none,29,1675,3,9554.62,18,1047.14,10909.76,31831.76,10.0,18,4,0,0,1.33,0,3,0.1883,0,1,INR,sha256:8896275346c92340,dev_fp_facf01ca
TXN-N-000551,ACC-00243,ACC-00378,1775.5,ATM,2026-03-09T16:06:57,0,none,33,344,2,9651.83,9,1122.41,11733.49,24914.58,10.0,16,0,0,0,2.76,0,1,0.1655,0,0,INR,sha256:9dcfae480abd9752,dev_fp_1517353e
TXN-N-000116,ACC-00348,ACC-00021,1357.42,UPI,2026-02-04T16:00:03,0,none,29,3545,2,38042.67,16,957.44,13153.22,35895.46,10.0,16,2,0,0,7.72,0,2,0.0695,0,1,INR,sha256:6ce830d4224acd80,dev_fp_26dc5059
TXN-N-000940,ACC-00180,ACC-00416,27.19,POS,2026-01-20T19:49:59,0,none,69,2498,2,8273.56,23,819.97,4836.79,11417.56,10.0,19,1,0,0,13.77,0,3,0.0576,0,2,INR,sha256:0816c43ef0e958db,dev_fp_908f15fd
TXN-N-000044,ACC-00375,ACC-00285,1550.33,NEFT,2026-03-08T20:43:55,0,none,45,1018,3,81678.32,14,511.44,14767.68,27368.94,10.0,20,6,1,0,1.2,0,2,0.2593,0,1,INR,sha256:90165ede5c8e5617,dev_fp_340dcfc6
TXN-N-000306,ACC-00160,ACC-00209,60736.5,NEFT,2026-01-08T10:31:23,0,none,45,1771,2,5930.34,13,839.62,11336.08,13378.36,10.0,10,3,0,0,4.43,0,3,0.0835,0,4,INR,sha256:399fa432a271c961,dev_fp_5750e7d7
TXN-N-000004,ACC-00028,ACC-00109,1185.19,IMPS,2026-03-30T10:32:00,0,none,44,2710,3,58025.91,20,290.73,3720.56,4903.23,10.0,10,0,0,0,1.95,0,2,0.2915,0,0,INR,sha256:81ad4b7f825d57b6,dev_fp_705c064d
TXN-N-000431,ACC-00186,ACC-00169,1167.35,UPI,2026-03-09T00:58:08,0,none,40,190,2,37488.8,14,450.29,1306.76,2080.97,10.0,0,0,0,0,1.75,0,3,0.0195,0,1,INR,sha256:26a5a4b392b712f5,dev_fp_b2f59ec1
TXN-N-000944,ACC-00452,ACC-00049,642.94,NEFT,2026-01-29T11:30:18,0,none,65,695,2,20965.62,9,328.65,5399.04,6801.31,10.0,11,3,0,0,0.71,0,2,0.1282,0,0,INR,sha256:0f53e454ac298182,dev_fp_1a423d1f
TXN-N-000505,ACC-00112,ACC-00160,124.66,UPI,2026-02-03T10:49:09,0,none,55,1021,3,19292.44,18,1136.31,9929.69,15246.06,10.0,10,1,0,0,10.32,0,2,0.2752,0,0,INR,sha256:6157e4f28a1def17,dev_fp_00ae6e5b
TXN-N-000584,ACC-00258,ACC-00139,175.7,POS,2026-01-25T16:41:35,0,none,26,1449,2,10264.63,16,1393.17,4579.41,11425.01,10.0,16,6,1,0,10.59,0,2,0.1416,0,1,INR,sha256:a7a5cb8a76b0ea91,dev_fp_f0c76d04
